Age,AvgInteract,StdyHour,BffTime,HobbyHour,SleepHour,Gender,AcademicLevel
25,35,12,5,7,4,Female,Degree
28,46,7,6,3,6,Male,Degree
22,42,9,5,5,7,Male,High school
32,37,11,5,7,7,Male,Degree
17,28,16,4,1,10,Female,Degree
21,22,7,5,8,5,Female,High school
25,35,10,5,10,5,Male,High school
21,41,14,4,8,6,Female,Degree
32,32,7,6,7,4,Female,Degree
31,24,14,4,7,6,Male,Degree
20,13,14,7,8,3,Male,Degree
19,40,7,6,6,7,Male,Degree
25,31,11,5,7,7,Female,Degree
32,18,13,6,8,6,Female,High school
26,26,8,7,7,3,Male,Degree
21,25,12,6,4,9,Female,Degree
27,46,7,4,7,7,Female,Degree
24,39,11,5,3,7,Female,Degree
27,28,8,6,8,10,Male,Pre-U
26,15,8,6,6,4,Male,Degree
18,29,7,6,7,3,Female,Degree
34,38,6,6,5,4,Female,Degree
28,16,8,3,10,9,Female,Pre-U
28,29,16,4,7,6,Female,Pre-U
25,6,6,5,7,8,Male,Degree
32,35,10,6,7,7,Male,Degree
23,14,14,5,10,4,Male,Degree
20,47,7,4,7,4,Female,High school
20,37,6,6,4,8,Female,Degree
29,37,8,6,6,5,Male,Degree
30,44,11,5,5,10,Male,Pre-U
31,25,12,5,6,5,Male,Degree
18,33,11,6,4,7,Female,Degree
30,23,6,6,3,7,Female,Pre-U
27,18,12,6,5,9,Female,Degree
19,36,9,7,8,5,Female,Degree
25,12,13,5,6,9,Female,Degree
24,34,9,4,8,3,Male,Degree
24,29,9,7,7,4,Male,Degree
35,27,9,6,4,7,Male,High school
22,32,6,5,6,3,Male,Degree
21,20,11,7,4,9,Female,Degree
31,21,5,4,6,9,Male,Degree
31,26,11,5,5,3,Female,Degree
28,35,5,6,5,9,Male,Degree
30,10,7,5,5,6,Female,Degree
26,48,12,6,6,7,Female,Pre-U
24,18,11,4,8,7,Male,Degree
19,24,12,5,6,3,Male,Degree
24,24,8,5,10,10,Male,Degree
21,27,14,6,8,10,Female,High school
26,33,14,5,5,10,Male,Pre-U
22,26,5,5,5,6,Male,High school
27,42,11,5,9,5,Female,High school
25,6,11,6,5,5,Female,Degree
21,28,9,7,8,4,Male,Degree
17,22,12,6,4,8,Male,Degree
28,27,11,5,4,6,Male,Degree
29,47,10,4,6,5,Female,High school
33,40,7,5,7,9,Female,Degree
28,50,6,4,6,3,Male,High school
29,20,10,5,9,9,Female,Degree
22,22,9,6,7,5,Female,Degree
23,23,11,6,5,7,Male,Degree
30,40,14,6,10,8,Female,Degree
29,27,8,4,7,10,Female,Degree
26,39,9,6,4,7,Male,Degree
22,17,5,5,6,10,Female,Degree
22,23,7,4,10,4,Female,Degree
25,12,9,5,8,5,Female,Degree
25,44,5,5,9,6,Female,Degree
25,13,7,6,8,8,Female,High school
25,29,15,5,5,7,Male,Degree
23,18,10,8,6,7,Female,Degree
23,26,7,7,9,9,Male,Pre-U
23,50,9,6,5,5,Male,Pre-U
28,41,13,4,6,9,Male,Pre-U
19,18,12,6,8,7,Male,Pre-U
23,34,10,7,8,4,Female,Pre-U
30,24,11,4,7,3,Male,Pre-U
28,19,5,5,6,9,Female,Degree
19,18,5,5,10,3,Female,Degree
17,28,5,6,4,8,Male,Degree
33,32,9,6,5,5,Male,Degree
19,29,12,6,6,8,Female,Degree
23,36,9,6,3,4,Male,Degree
26,37,9,7,9,5,Female,Degree
24,50,10,7,6,8,Female,Degree
26,44,9,6,5,7,Male,Degree
24,36,8,4,6,5,Male,Degree
20,49,5,6,6,7,Male,Pre-U
28,13,10,6,8,7,Male,Degree
33,38,12,6,8,5,Male,Degree
28,29,14,5,7,6,Female,Degree
25,13,11,5,9,3,Female,Degree
25,29,8,6,4,9,Male,Pre-U
26,43,9,5,5,4,Female,Degree
27,25,13,6,6,5,Female,High school
28,34,14,5,8,6,Male,Degree
24,38,7,6,10,9,Male,Degree
34,11,9,7,4,6,Female,Degree
22,21,12,5,5,4,Male,Degree
22,50,11,5,8,5,Female,Degree
20,32,8,6,8,7,Male,Degree
22,32,14,6,6,3,Female,Degree
34,42,8,4,7,5,Female,High school
31,50,7,7,6,6,Female,High school
18,32,10,7,2,6,Female,Degree
25,11,7,6,8,5,Male,Degree
33,39,11,5,4,8,Female,Degree
17,30,8,8,5,10,Female,Degree
29,39,10,5,10,3,Female,Pre-U
26,26,11,8,5,7,Female,High school
26,38,5,7,5,6,Male,Degree
22,18,8,7,8,10,Female,Degree
17,38,12,5,5,5,Male,High school
19,26,14,6,6,5,Female,Pre-U
19,35,10,6,5,6,Female,Degree
24,41,14,7,7,7,Female,Degree
25,39,13,5,7,7,Male,Degree
17,35,14,9,7,10,Male,Degree
28,35,9,6,7,10,Male,Degree
23,33,10,7,9,6,Female,Pre-U
25,14,7,7,4,9,Female,Degree
26,50,9,6,7,9,Male,Degree
33,36,8,4,5,5,Female,Degree
27,15,15,5,7,4,Female,Degree
26,19,8,5,8,8,Female,Degree
18,29,15,7,5,5,Female,Degree
23,41,14,7,4,9,Female,Degree
17,43,11,4,8,6,Female,Degree
22,50,14,5,7,4,Female,Degree
31,33,10,5,7,5,Male,Pre-U
23,32,12,6,8,9,Female,Degree
23,31,11,6,10,4,Male,Degree
28,33,8,5,5,7,Female,Degree
29,39,11,6,5,5,Female,Degree
17,35,6,5,3,8,Male,Degree
17,28,11,6,9,4,Male,Degree
21,14,12,6,5,10,Male,Pre-U
23,33,10,6,3,4,Female,Degree
19,28,11,7,6,7,Female,Degree
22,47,6,3,7,5,Female,Degree
24,28,6,5,10,10,Male,Degree
28,8,8,7,7,9,Female,Degree
27,23,9,6,5,6,Female,Degree
27,36,12,5,7,10,Male,High school
20,19,4,7,2,5,Male,Degree
29,20,10,5,5,6,Male,Degree
28,26,8,5,4,6,Male,Pre-U
21,26,10,6,7,5,Male,Degree
23,4,13,6,7,4,Male,Degree
28,42,8,4,10,8,Male,Pre-U
25,11,16,5,5,7,Male,Degree
28,30,9,5,8,7,Female,Degree
17,16,6,5,5,3,Female,Degree
29,26,13,3,5,6,Female,High school
17,27,12,4,2,8,Female,High school
35,37,8,6,3,10,Male,High school
22,20,8,4,6,4,Female,Degree
23,10,10,6,8,9,Female,Pre-U
26,41,8,5,6,5,Female,Degree
19,22,16,5,6,5,Female,Degree
27,48,12,6,3,4,Female,Pre-U
24,23,12,4,7,7,Male,Degree
23,25,9,6,4,6,Male,Degree
30,26,7,6,9,5,Female,Degree
21,33,5,5,6,9,Male,Degree
24,37,8,5,9,6,Female,Postgraduates
22,21,10,5,7,3,Male,Pre-U
23,7,9,6,8,6,Male,Pre-U
24,33,15,5,6,4,Male,Degree
18,35,4,5,5,5,Female,Pre-U
32,31,8,6,1,6,Male,Degree
27,28,11,6,5,9,Female,Degree
28,38,11,5,7,6,Female,Degree
32,19,4,5,8,5,Male,High school
30,21,12,6,6,3,Female,Degree
17,40,14,6,6,8,Female,Postgraduates
22,39,9,7,9,6,Female,Pre-U
26,6,8,4,7,8,Female,Degree
27,31,2,6,5,6,Male,Degree
22,33,12,6,5,9,Female,Degree
24,34,10,5,8,6,Male,Pre-U
17,40,8,3,6,6,Female,Degree
28,25,11,4,10,5,Female,Degree
25,32,12,8,8,4,Male,Pre-U
32,24,10,5,6,10,Female,Degree
27,23,8,5,8,7,Female,Pre-U
28,34,10,6,4,7,Female,Degree
29,28,16,6,5,4,Female,Degree
30,21,12,5,10,10,Male,Degree
26,27,11,7,5,7,Male,High school
32,13,14,6,2,10,Male,Degree
22,28,10,5,5,7,Male,Pre-U
27,37,8,5,5,7,Male,Degree
27,15,11,6,3,6,Male,Degree
21,25,7,5,6,7,Female,Degree
33,29,10,6,6,8,Male,Degree
21,48,13,5,5,9,Male,Degree
24,42,10,7,6,7,Female,Degree
38,35,12,4,7,4,Female,High school
25,35,9,5,4,7,Male,High school
21,39,13,5,7,7,Male,Pre-U
23,37,12,7,5,7,Female,High school
17,43,6,4,9,9,Male,Postgraduates
27,35,8,3,10,7,Female,Degree
27,34,4,6,6,6,Female,Pre-U
25,19,16,6,7,7,Female,Degree
30,32,10,7,8,7,Male,High school
20,43,10,7,3,7,Female,Degree
29,14,7,6,9,9,Female,Degree
30,38,11,5,9,7,Male,Pre-U
28,44,10,8,6,5,Male,Degree
33,29,12,6,2,7,Male,Degree
26,29,10,6,7,6,Female,Degree
22,33,9,4,7,7,Male,High school
18,29,7,4,6,5,Female,Degree
22,31,8,7,6,7,Male,Degree
17,25,10,5,7,7,Male,Degree
19,24,7,6,7,6,Female,High school
25,25,12,5,5,6,Male,Pre-U
28,32,8,7,6,5,Female,Degree
22,28,14,7,5,7,Female,Pre-U
19,34,10,7,4,6,Female,Pre-U
22,16,15,4,7,8,Female,Degree
23,10,5,6,4,7,Male,High school
17,34,11,5,5,6,Female,Degree
23,42,8,5,8,7,Female,Degree
28,18,11,6,9,4,Male,Degree
26,27,12,4,9,7,Male,Degree
23,8,9,5,5,8,Male,Degree
35,26,9,7,9,6,Male,Pre-U
26,25,12,5,6,5,Female,Pre-U
20,33,4,6,8,5,Female,High school
26,32,14,7,4,6,Male,Degree
28,21,10,5,7,3,Female,Pre-U
32,19,12,6,6,5,Male,Degree
26,24,10,9,5,4,Female,Pre-U
28,31,13,4,7,5,Female,Degree
35,33,12,6,8,7,Female,Degree
17,36,9,4,5,10,Male,Degree
23,42,11,7,6,5,Male,Degree
32,35,6,7,5,7,Male,Degree
28,16,6,4,5,4,Male,Degree
35,29,16,6,8,6,Female,Degree
27,32,11,6,2,10,Male,High school
17,42,7,5,7,8,Female,High school
17,34,10,3,5,8,Female,Degree
24,34,9,6,5,5,Male,Degree
19,46,7,5,8,3,Male,Pre-U
30,33,14,6,6,8,Male,High school
18,30,9,7,4,10,Male,Degree
30,44,5,5,5,10,Female,Degree
20,14,12,8,7,6,Female,Pre-U
22,21,7,5,7,6,Female,Pre-U
17,35,7,5,8,5,Male,Degree
25,16,5,5,6,7,Female,Degree
28,30,9,3,5,6,Female,Degree
31,36,9,5,10,8,Female,High school
24,41,9,7,6,4,Female,High school
26,36,12,6,6,9,Female,Degree
22,34,12,4,6,7,Female,Degree
22,45,3,5,8,5,Male,Degree
27,30,10,5,7,4,Female,Degree
27,19,9,8,8,6,Male,Postgraduates
27,28,9,6,8,10,Male,Degree
23,32,8,4,7,6,Female,Degree
17,30,11,9,8,8,Female,Degree
21,22,10,6,8,9,Male,High school
20,20,9,5,5,4,Male,Pre-U
29,25,10,6,7,9,Male,Degree
31,45,12,6,9,10,Female,Pre-U
25,34,7,4,6,5,Male,High school
23,32,6,5,10,6,Male,Degree
25,34,13,6,9,8,Male,High school
27,25,9,7,4,4,Male,Pre-U
27,29,7,6,3,4,Female,Degree
21,33,9,6,4,8,Male,Pre-U
17,25,13,5,7,6,Female,Degree
33,39,5,5,6,4,Female,Degree
26,5,5,5,6,10,Female,Degree
26,14,14,6,9,5,Male,Degree
20,50,5,7,7,8,Male,Pre-U
25,21,6,7,5,7,Male,Degree
26,19,11,7,10,4,Male,Degree
26,25,6,6,8,8,Male,High school
31,40,8,5,7,7,Female,Degree
21,19,16,6,9,8,Female,Degree
24,18,12,7,6,5,Male,Pre-U
17,26,8,6,5,4,Female,Degree
24,30,5,5,6,8,Female,Degree
19,24,11,6,5,6,Male,High school
27,28,10,3,8,5,Female,Degree
18,27,8,5,7,8,Female,Pre-U
28,37,7,6,10,4,Female,Degree
22,49,16,6,7,8,Male,Degree
25,28,7,6,7,6,Male,Degree
31,18,11,5,5,8,Male,Degree
28,29,6,6,6,7,Female,Pre-U
27,35,3,6,5,5,Female,Degree
23,47,8,5,9,5,Female,Degree
33,19,5,6,6,6,Female,Degree
37,50,8,4,7,4,Male,Degree
22,20,14,5,10,6,Female,Degree
27,15,8,5,6,8,Female,Degree
21,25,11,5,7,8,Female,Degree
29,26,8,5,9,10,Male,Degree
21,37,11,6,7,6,Female,Degree
23,35,9,4,7,5,Female,High school
29,44,10,6,6,5,Female,Degree
25,33,11,6,3,6,Male,High school
28,38,7,7,8,6,Female,Pre-U
30,31,6,5,10,6,Male,Degree
24,47,5,5,9,7,Male,Postgraduates
27,22,9,6,8,6,Female,Degree
33,35,11,7,6,7,Male,Degree
38,25,15,5,5,8,Female,Pre-U
24,28,12,7,7,9,Female,Degree
27,37,10,6,6,5,Female,High school
26,27,7,6,4,10,Male,Degree
26,30,10,6,6,8,Female,Degree
26,36,6,5,7,9,Male,Degree
31,27,6,4,7,9,Female,High school
21,20,11,6,7,6,Female,Pre-U
37,32,10,5,5,6,Female,Degree
29,30,8,7,6,4,Female,Degree
32,36,11,6,5,7,Female,Degree
27,33,12,6,8,8,Female,Degree
17,50,10,4,4,3,Male,Degree
20,14,11,6,8,9,Female,High school
30,29,10,5,9,7,Male,Degree
30,33,10,7,8,5,Female,Pre-U
29,34,7,7,2,6,Male,Degree
20,31,6,4,6,6,Male,Degree
28,25,8,6,6,3,Female,Degree
32,26,9,6,4,5,Male,Pre-U
30,26,10,6,9,9,Female,Pre-U
29,22,11,7,5,7,Female,Degree
25,34,14,4,9,8,Male,High school
25,31,9,4,7,7,Female,Degree
22,33,7,5,5,5,Male,Degree
28,38,7,5,7,4,Female,Degree
31,24,7,4,7,5,Male,Degree
25,19,8,4,6,6,Female,Degree
17,23,6,7,4,7,Female,Degree
18,43,11,5,9,4,Male,Degree
28,34,14,6,6,9,Female,High school
18,30,10,7,7,8,Male,Degree
18,39,7,5,10,10,Female,High school
31,28,6,5,6,6,Male,Degree
28,33,9,5,4,8,Female,Postgraduates
19,26,7,6,7,6,Female,Degree
22,19,9,7,7,8,Female,Degree
32,6,7,5,6,9,Female,Degree
20,33,13,4,9,5,Female,Degree
24,35,9,6,6,7,Female,Degree
29,23,10,5,5,8,Male,Degree
27,13,7,7,6,9,Female,Degree
24,33,5,7,4,4,Male,Degree
24,33,13,7,8,4,Female,Degree
32,22,10,5,5,7,Male,Pre-U
21,43,5,5,10,7,Male,Degree
22,25,12,6,9,9,Male,High school
30,34,12,7,9,3,Female,Degree
29,34,11,6,8,8,Female,Degree
17,25,14,4,10,10,Female,Pre-U
23,41,9,5,7,6,Male,Degree
22,37,13,6,3,7,Female,Degree
23,38,11,6,5,5,Male,Pre-U
30,50,5,4,6,8,Female,Postgraduates
32,40,10,6,7,7,Female,Pre-U
28,29,9,5,8,9,Female,High school
26,40,14,7,5,6,Male,Postgraduates
22,22,8,6,5,7,Female,Degree
21,36,7,5,5,3,Female,Pre-U
26,44,13,7,1,6,Male,Degree
21,39,13,6,2,7,Male,Degree
29,33,10,6,10,7,Female,Postgraduates
24,26,9,7,4,7,Female,High school
22,20,11,7,5,8,Male,Degree
17,23,10,5,7,6,Male,Degree
18,29,13,6,7,4,Female,High school
26,10,9,5,8,5,Male,High school
26,36,12,6,7,5,Female,Degree
26,10,12,6,5,6,Female,Degree
17,23,8,4,4,7,Male,Degree
17,25,10,7,7,9,Female,Degree
27,33,9,3,10,10,Female,Degree
30,45,15,8,3,9,Male,High school
24,16,11,5,5,6,Male,Degree
36,28,7,7,6,7,Male,High school
28,11,7,7,5,7,Female,Pre-U
17,29,9,6,4,4,Male,High school
33,39,12,4,10,6,Female,Degree
19,23,8,6,6,7,Male,Degree
26,47,8,7,6,5,Female,Degree
29,9,11,6,4,6,Female,Degree
25,22,7,7,8,3,Male,Degree
28,24,11,5,8,7,Female,High school
27,42,4,6,4,8,Female,Degree
22,25,10,4,7,7,Male,Degree
21,8,11,6,6,4,Male,Degree
23,31,9,4,10,6,Male,Degree
29,39,12,6,6,7,Male,Pre-U
21,32,10,4,8,5,Female,Degree
22,32,13,5,4,5,Male,Degree
28,33,11,6,4,6,Male,Degree
25,34,7,4,7,6,Female,Degree
22,35,3,5,6,8,Female,Degree
20,29,8,5,5,7,Male,Pre-U
27,35,9,7,9,7,Male,High school
22,25,10,5,6,6,Female,Degree
28,23,7,6,7,6,Female,Degree
32,26,9,5,7,6,Male,High school
29,34,15,6,5,7,Female,Degree
20,46,8,6,6,8,Male,Degree
25,33,9,5,5,5,Female,Degree
21,28,12,7,9,6,Male,Degree
28,24,10,7,8,9,Female,High school
22,29,15,5,4,7,Female,Degree
25,20,9,6,9,8,Male,Degree
26,50,8,5,6,9,Male,Degree
21,35,9,6,5,7,Female,Degree
34,27,9,5,8,7,Male,Pre-U
21,31,11,6,7,3,Male,Degree
22,26,1,8,6,6,Female,Degree
30,17,9,6,3,6,Female,Degree
29,22,14,6,5,9,Female,Degree
25,29,11,5,6,3,Male,Pre-U
20,39,10,6,7,4,Female,High school
25,25,11,6,9,7,Male,Pre-U
25,23,9,4,10,6,Male,Degree
24,27,12,5,8,5,Male,Degree
24,10,10,5,4,8,Male,Degree
24,31,6,4,7,3,Female,High school
31,46,9,5,5,7,Female,Degree
25,31,9,6,9,3,Male,High school
24,43,14,5,3,6,Female,Degree
17,36,7,6,7,9,Male,Degree
17,32,12,7,6,5,Female,Degree
27,29,6,4,3,6,Male,Degree
29,25,9,7,8,6,Female,Degree
23,38,11,7,7,9,Female,Degree
17,36,8,6,9,6,Female,Degree
20,20,7,4,8,3,Male,Degree
30,39,9,5,7,6,Male,Degree
28,26,8,4,4,5,Female,Degree
27,10,9,5,4,6,Male,Degree
27,24,6,5,5,7,Male,High school
23,23,8,7,5,7,Female,Pre-U
26,27,7,3,5,10,Female,High school
27,33,6,6,4,4,Female,Degree
18,26,12,5,3,6,Female,Pre-U
33,25,10,6,6,5,Male,Pre-U
24,27,10,5,5,10,Male,Degree
29,21,10,5,8,3,Male,Degree
24,30,13,6,8,7,Female,Degree
27,30,8,6,1,4,Female,Degree
24,29,12,5,7,5,Female,Degree
21,15,12,5,6,4,Male,Degree
22,38,6,7,4,10,Male,Degree
19,0,10,6,5,8,Female,Degree
29,35,5,6,6,8,Male,Degree
27,24,8,6,5,4,Male,Degree
31,42,11,3,7,10,Female,Degree
21,29,8,6,7,5,Female,High school
20,36,12,6,6,8,Female,Degree
32,41,8,5,7,7,Female,High school
23,20,15,5,7,6,Male,Degree
19,25,8,7,4,7,Male,Pre-U
23,35,9,6,5,9,Male,Degree
22,11,13,7,5,9,Male,High school
33,27,9,6,9,4,Male,Degree
31,25,12,6,3,3,Female,Degree
24,39,9,6,6,5,Male,Pre-U
17,23,8,4,5,5,Male,Degree
19,39,9,5,4,10,Male,High school
17,27,8,6,9,9,Female,High school
17,21,11,5,5,8,Male,Degree
32,31,11,6,9,7,Male,Postgraduates
26,12,7,7,7,7,Female,Degree
33,25,5,6,6,7,Female,Degree
30,27,12,5,10,6,Male,Degree
27,39,9,4,8,8,Male,High school
29,18,14,5,6,7,Male,Degree
22,31,7,5,5,9,Female,Degree
21,23,11,5,8,6,Male,Degree
27,43,6,4,5,8,Female,Degree
18,14,5,5,6,10,Male,Degree
20,46,12,5,6,10,Male,Degree
30,14,9,8,5,8,Male,Pre-U
17,30,7,5,10,8,Female,Degree
29,49,10,6,7,9,Female,Degree
18,40,8,3,7,8,Female,Degree
24,25,3,5,8,7,Female,Degree
25,41,12,6,7,10,Male,Degree
17,39,13,6,6,8,Male,Degree
18,28,4,4,7,8,Male,High school
31,29,14,4,7,7,Female,High school
25,42,7,4,8,8,Male,Degree
17,23,11,6,9,6,Female,Pre-U
30,44,10,6,9,6,Male,Degree
19,31,12,5,4,4,Female,Degree
17,33,7,5,9,5,Male,Postgraduates
19,28,10,3,4,3,Female,Degree
18,24,6,6,7,6,Male,Degree
31,22,11,6,6,4,Female,Degree
26,18,8,7,6,5,Male,Degree
31,48,12,6,6,9,Male,Pre-U
34,23,11,4,7,4,Male,Degree
21,44,11,8,6,8,Female,Postgraduates
27,26,8,6,5,5,Female,Degree
27,35,10,6,6,9,Male,Pre-U
29,33,8,5,4,6,Male,Degree
30,37,9,4,7,5,Female,Degree
21,4,16,5,9,3,Male,Degree
20,31,6,7,2,9,Male,High school
23,30,9,8,7,6,Male,Degree
34,43,11,6,7,3,Female,Degree
24,46,6,4,9,4,Male,Pre-U
29,11,8,4,10,10,Male,Degree
41,41,15,5,4,8,Male,High school
28,42,7,5,5,8,Female,Degree
20,37,6,6,9,8,Male,Degree
21,7,6,7,6,3,Male,Degree
28,22,8,5,6,3,Female,High school
24,36,11,5,6,8,Female,Degree
17,27,9,6,1,6,Female,Pre-U
36,35,11,5,9,8,Male,Degree
22,9,11,4,9,3,Female,Pre-U
23,39,10,4,5,7,Male,Degree
25,29,7,4,4,9,Female,Degree
26,34,8,4,6,7,Male,Degree
26,29,10,4,4,5,Female,Degree
26,27,1,6,8,6,Female,Degree
17,18,10,5,6,10,Female,Degree
27,10,12,6,4,7,Female,Degree
22,28,7,5,6,8,Female,Degree
23,43,6,5,8,7,Male,Degree
31,41,9,7,4,6,Female,Degree
28,25,12,6,6,7,Female,High school
31,33,8,6,6,6,Male,High school
22,33,10,6,8,8,Male,Degree
23,33,9,4,8,7,Male,Degree
26,24,10,5,9,6,Female,High school
29,36,6,8,8,10,Male,Degree
17,25,10,5,7,3,Female,Degree
22,8,9,6,8,5,Male,Postgraduates
27,21,9,6,5,6,Male,Degree
19,26,8,7,7,7,Male,Degree
28,34,10,4,8,7,Female,Degree
27,31,10,6,8,6,Male,High school
22,22,11,5,6,6,Female,Degree
29,26,15,5,9,7,Male,Degree
31,36,6,5,5,7,Male,High school
27,28,9,5,8,4,Female,Degree
23,44,8,6,9,9,Female,Degree
19,25,6,4,6,6,Male,High school
22,26,11,6,8,7,Female,Degree
35,19,9,5,3,6,Female,Degree
25,49,7,6,8,7,Female,Pre-U
31,50,10,6,10,6,Female,Degree
24,27,14,5,7,6,Female,Degree
19,35,11,4,5,5,Male,Pre-U
32,24,11,8,8,8,Male,Degree
20,14,9,5,6,9,Male,High school
27,39,5,6,5,7,Female,Degree
26,17,11,5,9,7,Male,High school
24,25,7,7,7,9,Male,Degree
27,31,13,6,8,10,Male,Degree
20,31,10,5,9,8,Female,Degree
19,43,9,5,5,6,Male,Degree
25,10,16,5,5,8,Male,Degree
26,19,6,5,7,8,Female,Pre-U
31,13,6,6,8,7,Female,Pre-U
20,17,8,5,9,6,Male,Pre-U
17,32,9,6,7,9,Male,Degree
18,22,7,4,6,6,Male,Degree
23,37,10,6,9,3,Male,High school
22,29,16,6,9,5,Male,Degree
23,28,9,6,4,10,Female,Degree
20,23,7,5,6,7,Female,Degree
19,31,7,6,9,6,Male,Degree
24,18,10,6,10,6,Female,Degree
24,20,10,5,5,4,Male,Degree
25,43,6,7,7,8,Male,Degree
32,14,8,5,5,5,Female,Degree
31,25,12,5,4,5,Female,Degree
22,30,11,5,9,8,Female,Degree
20,20,10,4,10,4,Male,Pre-U
25,25,5,5,7,6,Male,Degree
28,41,8,4,7,7,Male,Pre-U
30,36,8,5,8,6,Female,Pre-U
31,16,8,6,5,6,Female,Pre-U
25,29,5,4,4,8,Female,Degree
24,21,13,6,7,8,Male,Degree
26,20,11,5,6,6,Female,Pre-U
26,29,11,5,6,9,Female,Degree
22,25,11,5,7,7,Female,Degree
23,42,9,5,8,8,Male,Degree
31,37,7,7,9,6,Female,Pre-U
27,26,7,6,3,8,Female,Degree
23,33,6,4,8,4,Male,Degree
27,39,8,4,6,3,Male,Pre-U
23,38,8,7,10,3,Male,Degree
24,43,5,7,2,7,Male,Degree
27,45,3,4,6,7,Male,Degree
25,40,9,6,7,7,Female,High school
25,50,11,6,6,6,Male,Degree
24,36,7,4,5,5,Male,Degree
33,28,13,4,9,4,Male,Degree
28,39,9,7,6,10,Male,Degree
26,21,10,6,9,5,Female,Degree
29,23,15,6,8,4,Male,Degree
29,40,4,7,6,7,Male,Degree
24,29,12,2,6,5,Male,Degree
22,21,8,4,7,10,Female,Degree
27,30,11,6,5,6,Female,Degree
17,24,3,5,3,5,Female,Pre-U
30,19,12,6,5,4,Female,Degree
17,21,9,5,5,9,Male,Degree
27,20,11,5,7,8,Male,Degree
17,39,8,4,7,6,Male,Degree
23,41,15,7,5,8,Female,High school
30,34,11,5,5,5,Male,High school
33,22,4,7,8,6,Female,Degree
19,35,13,5,6,7,Male,Degree
27,17,4,5,7,5,Female,Degree
26,38,5,4,5,3,Male,Degree
19,16,7,5,9,4,Female,High school
21,27,9,5,8,9,Female,Degree
27,18,10,8,6,4,Male,High school
27,17,15,5,4,5,Male,Degree
26,25,9,6,9,8,Female,Degree
25,28,9,5,8,7,Female,Degree
24,34,8,5,8,6,Male,Degree
27,22,11,5,9,10,Female,High school
28,33,9,6,3,5,Male,Degree
32,38,15,5,5,7,Female,Pre-U
29,14,7,6,8,6,Male,Degree
21,32,8,6,7,7,Female,High school
34,26,9,6,7,5,Female,Degree
35,27,11,5,9,7,Female,High school
24,31,7,7,7,5,Male,High school
26,23,14,6,5,9,Female,Degree
17,49,8,6,10,8,Male,High school
27,39,8,7,5,6,Male,Degree
26,35,6,5,8,5,Male,Degree
24,29,10,7,5,8,Male,Pre-U
27,40,10,5,6,5,Female,Degree
23,34,7,6,7,5,Male,Degree
19,23,5,5,3,6,Female,Degree
30,16,10,5,7,5,Male,Degree
27,27,9,4,6,9,Male,Degree
26,18,11,4,8,8,Male,Degree
25,32,6,5,8,10,Male,Postgraduates
21,5,13,5,7,7,Female,High school
22,16,7,7,8,9,Male,Degree
33,38,9,6,7,9,Male,Degree
25,27,7,5,10,10,Male,High school
23,30,7,5,7,4,Male,Degree
23,50,9,6,8,7,Male,Degree
25,38,9,5,4,8,Female,Degree
25,12,16,5,5,3,Male,Degree
27,28,14,4,10,5,Female,Pre-U
28,38,10,4,6,10,Female,Postgraduates
17,40,6,6,7,7,Female,Degree
21,48,7,6,8,5,Male,Degree
25,37,10,6,7,4,Male,Degree
32,23,7,5,8,10,Female,Degree
25,42,7,5,3,7,Female,Degree
25,26,8,5,9,6,Female,Degree
29,40,6,5,8,9,Male,Pre-U
34,20,5,6,9,3,Female,Pre-U
25,8,1,6,8,6,Female,Degree
30,38,6,4,10,4,Female,Degree
27,28,11,5,8,7,Male,Degree
32,30,10,5,8,9,Female,Postgraduates
29,24,10,6,7,8,Female,Degree
18,25,10,5,8,10,Female,Pre-U
22,38,8,5,4,5,Male,Pre-U
29,27,12,7,7,6,Male,Degree
22,32,10,7,5,5,Female,High school
26,26,6,4,8,7,Male,Degree
27,23,9,7,7,5,Male,Degree
17,26,7,7,9,4,Male,Degree
29,27,5,7,8,6,Male,Degree
17,29,11,8,6,7,Female,Pre-U
32,25,12,7,7,6,Male,Pre-U
23,26,5,5,5,6,Male,Degree
24,23,7,6,6,7,Male,Degree
27,23,9,6,5,6,Male,Degree
17,15,8,7,7,6,Male,Degree
21,31,11,4,7,3,Female,Degree
17,19,14,4,10,6,Male,High school
36,25,6,5,8,4,Female,Degree
25,30,11,7,6,7,Female,Degree
32,22,2,6,10,3,Male,High school
28,23,4,5,7,7,Male,Degree
26,34,6,6,10,10,Female,Degree
31,17,12,6,5,9,Female,Degree
21,49,7,7,5,5,Female,Degree
23,9,9,6,4,9,Male,Degree
23,37,13,6,5,8,Male,Degree
24,15,10,6,7,10,Female,Degree
37,31,11,5,8,6,Female,Degree
17,29,11,7,4,6,Female,Degree
29,36,11,6,4,8,Male,Degree
27,27,8,5,8,5,Male,Degree
19,29,13,6,7,9,Female,Degree
25,30,10,6,9,5,Male,Degree
25,37,8,6,7,6,Male,Degree
23,41,5,5,6,7,Female,Degree
25,24,11,6,6,9,Female,High school
26,31,9,7,7,6,Male,Degree
24,15,12,5,8,7,Male,Degree
23,31,13,5,6,9,Female,Degree
29,32,6,4,6,7,Female,Degree
30,24,10,5,2,5,Female,High school
26,40,12,5,8,8,Male,Degree
29,29,12,6,5,8,Female,Degree
19,20,8,5,10,8,Male,Pre-U
32,18,13,4,6,6,Female,Degree
33,28,12,6,8,7,Male,Degree
28,30,8,6,4,6,Male,Degree
